anime_id;Name;Score;Genres;English name;Japanese name;sypnopsis;Type;Episodes;Aired;Premiered;Producers;Licensors;Studios;Source;Duration;Rating;Ranked;Popularity;Members;Favorites;Watching;Completed;On-Hold;Dropped
3655;Nabari no Ou;729;Action, Fantasy, Supernatural, Comedy, Drama, Shounen;Nabari no Ou;隠の王;"Silent, apathetic, yet mischievous, 14-year-old Rokujou Miharu is the bearer of the hijutsu, ""Shinrabanshou,"" a powerful technique many ninja clans desire to possess to become the ruler of Nabari. Fellow classmate Kouichi and his English teacher Kumohira are both secretly Banten clan ninjas, pledging themselves to protect Miharu from his many attackers. Keeping apathetic, Miharu attempts to reject their invitation to join their ninja ""club."" However, after numerous attacks, he finds no choice but to join their group as a means for his survival. Slowly, Miharu takes a step closer to becoming the ruler of Nabari.";TV;26;Apr 7, 2008 to Sep 29, 2008;2008;Square Enix, Kinyosha;Funimation;J.C.Staff;Manga;24 min. per ep.;PG-13 - Teens 13 or older;24090;1007;147403;1422;9075;71346;9175;9962
3667;Strike Witches;70;Action, Ecchi, Magic, Military, Sci-Fi;Strike Witches;ストライクウィッチーズ;"In the year 1939, humanity was on the verge of destruction. Equipped with weapons of devastating power, a mysterious alien race, known as the Neuroi, began an invasion of the Earth, ravaging the planet, obliterating countries, and vanquishing human armies. To counter this seemingly unstoppable force, the world's powers united. A new device was produced, called the Striker Unit, capable of facing Neuroi technology. Girls equipped with the Striker Unit became known as the Witches, forming humanity's last line of defense. They began their fight against the Neuroi, utilizing their now-enhanced magical abilities, flaunting destructive weapons no human could manage. Fast forward to 1944—Yoshika Miyafuji is a young teenage girl who eventually decides to join the 501st Joint Fighter Wing, known as the ""Strike Witches."" With no formal training however, can Miyafuji learn to cooperate with her fellow Strike Witches? And if so, can she save humanity from the Neuroi onslaught?";TV;12;Jul 4, 2008 to Sep 19, 2008;2008;GDH, Kadokawa Shoten, KlockWorx, NTT Docomo;Funimation;Gonzo;Original;24 min. per ep.;R+ - Mild Nudity;36500;1019;145016;1045;6602;75808;4631;8719
3701;Kaiba;817;Adventure, Mystery, Romance, Sci-Fi;Kaiba;カイバ;In a world where memories exist in memory chips separate from the body, death of the body no longer means death of the soul. It is possible for memories to be viewed, altered, and transferred between bodies. These memory chips are used by the rich to obtain eternal lives in carefully selected bodies, while for the poor, selling their own bodies and conserving their souls in the chips often become the only way to earn a living. An electrolytic cloud in the sky serves as a barrier between the heavens of the fortunate and the underworld of the destitute, making this social division impregnable. One day, a man named Kaiba wakes up in an empty room with no memories, a mysterious hole in his chest, and a locket holding the picture of an unknown woman. After escaping an attack and stumbling upon a decrepit village of underworld residents, he begins his adventure across the different planets of this strange universe to find out more about his own identity and the woman he once knew. Through a journey of self-discovery and acceptance, Kaiba weaves together tales of souls and spirits and explores the importance of memories.;TV;12;Apr 11, 2008 to Jul 25, 2008;2008;VAP, WOWOW;Discotek Media;Madhouse;Original;24 min. per ep.;R+ - Mild Nudity;3390;1270;113817;2965;5599;39280;4101;2787
3713;Jigoku Shoujo Mitsuganae;765;Mystery, Psychological, Supernatural;Hell Girl:Three Vessels;地獄少女 三鼎;Following the events of Jigoku Shoujo Futakomori , Ai Enma, the Hell Girl, has disappeared. Her former companions decide to lead normal lives, until their absent mistress returns to them with a new companion, and in a way that none of them anticipated. Yuzuki Mikage is a normal schoolgirl who soon comes to understand the Hell Girl on an intimate level. During a dream-like trance in the bathtub, Ai kisses Yuzuki and possesses her. So when Yuzuki's friend decides to type in the name of their teacher in the Hell Correspondence website, Ai makes use of Yuzuki's body to accomplish her own task of ferrying the teacher's soul to hell. Yuzuki is disturbed by her new circumstances and wonders why she was chosen to continue Ai's work. Unfortunately for her, the Hell Girl and her assistants resume operation of Hell Correspondence, and she is dragged along for the ride towards hell itself.;TV;26;Oct 4, 2008 to Apr 4, 2009;2008;Aniplex, Tokyo MX;Sentai Filmworks;Studio Deen;Original;24 min. per ep.;R - 17+ (violence & profanity);11610;1553;88526;315;3821;46757;3547;2471
3731;Itazura na Kiss;753;Comedy, Romance, Shoujo;ItaKiss;イタズラなKiss;"hen her newly-built home is razed to the ground by an earthquake, low-achieving, clumsy, and troublesome third-year high school student Kotoko Aihara is forced to share a roof with the school's—and possibly Japan's—smartest student, Naoki Irie. Kotoko is not actually a complete stranger to Irie-kun; unfortunately, a single love letter that she tried to give him in the past has already sealed her fate as far as he is concerned. Throw in some quirky friends and a meddlesome mother, and Kotoko might not even have a snowball's chance in hell of winning the older Irie boy's heart. Yet Kotoko remains optimistic that, because she now lives in his house, her unattainable crush on the genius since the beginning of high school has never been more within reach.";TV;25;Apr 5, 2008 to Sep 25, 2008;2008;Bandai Visual, Trinity Sound;Discotek Media;TMS Entertainment;Manga;24 min. per ep.;PG-13 - Teens 13 or older;14830;627;228881;3068;9106;153652;6320;10223
3858;Konchuu Monogatari Minashigo Hutch;642;Adventure, Comedy, Drama;The Adventures of Hutch the Honeybee;昆虫物語みなしごハッチ;Hutch is a small honeybee who got separated from his mom when his home was destroyed by invading wasps, and he now desperately wants to find her back. It's the beginning of an adventure that will make him meet all kinds of friendly insects who try to help him out, but unfortunately for most of them, they will not survive the end of the episode... (Source: AniDB);TV;91;Apr 7, 1970 to Dec 28, 1971;1970;Bandai;Saban Entertainment;Tatsunoko Production;Original;24 min. per ep.;G - All Ages;63180;8528;2259;6;69;1482;88;267
3907;Ginga Sengoku Gunyuuden Rai;794;Sci-Fi, Adventure, Space, Romance, Shounen;Galaxy Warring State Chronicle Rai;銀河戦国群雄伝ライ;ai is a space opera that fuses feudal Chinese and Japanese customs with vast galaxy spanning empires and space-going societies. The story follows the life and times of the samurai Rai, and the quest of several spacefaring factions for control of territory and, of course, the Empire.;TV;52;Apr 8, 1994 to Mar 31, 1995;1994;TV Tokyo, SoftX;Enoki Films;E&G Films;Manga;25 min. per ep.;PG-13 - Teens 13 or older;6220;4637;11612;71;530;5114;375;362
3927;Mobile Suit Gundam 00 Second Season;811;Action, Drama, Mecha, Military, Sci-Fi, Space;Mobile Suit Gundam 00:Second Season;機動戦士ガンダム00 セカンドシーズン;In the year 2311 AD, a world that once saw itself full of inter-continental conflict now stands unified, led by the Earth Sphere Federation (ESF). The ESF established a preventative military task force known as the A-Laws, tasking them with shutting down violent terrorist organizations. As they gain more and more legal authority, the A-Laws begin to twist the law to fit their own agenda, ruling the citizens of Earth with a heavy hand. In response to the fascistic behavior of the A-Laws, the anti-terrorist group Celestial Being reappears. Led by state-of-the-art mobile suits known as Gundam, the pilots of Celestial Being wage a new war with the A-Laws, aiming to stop their tyrannical abuse of power. Setsuna F. Seiei, pilot of the Gundam Exia, helps to lead the charge along with his fellow Gundam Meisters Lockon Stratos, Allelujah Haptism, and Tieria Erde. But in the process, Setsuna stumbles upon a conspiratorial plot spearheaded by a new faction, the Innovators, and must contend with his own old wounds and ghosts of the past in order to save a world that despises him.;TV;25;Oct 5, 2008 to Mar 29, 2009;2008;Mainichi Broadcasting System;Bandai Entertainment;Sunrise;Original;24 min. per ep.;R - 17+ (violence & profanity);4030;1167;127119;1402;4138;102871;2370;1504
3958;Kannagi;732;Comedy, School, Shounen, Supernatural;Kannagi:Crazy Shrine Maidens;かんなぎ;"Based on a shounen manga by Takenashi Eri, serialised in Comic REX. Our unlucky protagonist, Jin, uses the trunk of a sacred tree to carve a statue for a school project. When he takes it outside, to his surprise it begins absorbing the surrounding earth and transforms into, hold your breath on this one, a girl! So like all similar setups this guardian deity is pretty pissed that her tree was cut down and lives with Jin while she takes out her anger on squashing bugs....er, cleaning the ""Impurities.""";TV;13;Oct 4, 2008 to Dec 27, 2008;2008;Aniplex, Sony Music Entertainment, Ichijinsha;Bandai Entertainment;A-1 Pictures, Ordet;Manga;23 min. per ep.;PG-13 - Teens 13 or older;22650;1076;137337;359;6456;76495;4360;3977
3972;Yu☆Gi☆Oh! 5D's;742;Action, Game, Shounen;Yu-Gi-Oh! 5D's;遊☆戯☆王5D's（ファイブディーズ）;"Yuusei Fudou is out to get back what was stolen from him. The world of dueling has evolved, with Riding Duels becoming the peak of entertainment for the residents of Neo Domino City. They are played on D-Wheels, a hybrid between Duel Disks and motorbikes. After the mechanically skilled Yuusei managed to build his own D-Wheel, his former friend Jack Atlas stole it alongside Yuusei's best card, Stardust Dragon; ditching their decrepit hometown of Satellite, he escaped to Neo Domino City. In the two years since then, Jack has risen to the top of the dueling world, while Yuusei has been making preparations thanks to the help of his friends. With his new D-Wheel finished, he now sets off to Neo Domino City, his only goal to find Jack. Unbeknownst to either of them, there are far bigger things at stake than they can imagine, with puppeteers pulling the strings behind the scenes.";TV;154;Apr 2, 2008 to Mar 30, 2011;2008;Nihon Ad Systems;4Kids Entertainment;Gallop;Manga;24 min. per ep.;PG-13 - Teens 13 or older;18520;1368;102854;1353;7764;67244;7670;9137
3974;Tetsuwan Birdy Decode;746;Action, Sci-Fi, Comedy;Birdy the Mighty:Decode;鉄腕バーディー (2008);"hile pursuing an alien fugitive, Birdy Cephon Altera—a bombastic police officer from the Space Federation—finds herself on Earth. Her target, Geega, has disguised himself as a human and assimilated into the fashion industry, so Birdy follows suit and joins a modeling agency, taking on the identity ""Shion Arita."" Her position as a rising model has her posing for photo shoots by day and chasing intergalactic criminals by night. Meanwhile, Tsutomu Senkawa, an average high school student, explores an abandoned building with his friend, and coincidentally, Birdy has tracked down Geega to the same building. Senkawa briefly witnesses the battle before being seized as a hostage by Geega. However, Birdy, oblivious, attacks Geega and accidentally kills Senkawa. Distraught, she quickly decides to save him by integrating his consciousness into her body. Now, Birdy and Senkawa must not only cohabitate the same body, but also balance Senkawa's high school life, Shion Arita's modeling career, and Birdy's increasingly dangerous job as a Federation officer.";TV;13;Jul 5, 2008 to Sep 27, 2008;2008;Aniplex, Shogakukan;Funimation;A-1 Pictures;Manga;24 min. per ep.;PG-13 - Teens 13 or older;17010;1656;80455;377;3941;38798;3110;2621
4021;Seiyou Kottou Yougashiten: Antique;706;Comedy, Shoujo, Shounen Ai;Antique Bakery;西洋骨董洋菓子店 ~アンティーク~;"high school crush, a world-class pastry chef, a former middle-weight boxing champion... and a whole lot of cake! Ono has come a long way since the agonizing day in high school when he confessed his love to handsome Tachibana. Now, some 14 years later Ono, a world-class pastry chef and gay playboy has it all. No man can resist Ono's charms (or his cooking skills!) but he has just found a new position under a man named Tachibana. Can this be the only man who resisted his charms, and if so, will the man who once snubbed the ""magically gay"" Ono get his just deserts? And how in the heck did a former middleweight boxing champion wind up as Ono's cake boy? (Source: DMP)";TV;12;Jul 4, 2008 to Sep 19, 2008;2008;Fuji TV, Sony Music Entertainment;Nozomi Entertainment;Nippon Animation, SynergySP, Shirogumi;Manga;22 min. per ep.;PG-13 - Teens 13 or older;33860;2890;31703;105;1440;16830;1346;1976
4038;Zettai Karen Children;734;Action, Comedy, Supernatural, Shounen;Psychic Squad;絶対可憐チルドレン;"They're cute, adorable and three of the most powerful Espers the world has ever seen: Kaoru, the brash psychokinetic who can move objects with her mind; Shiho, the sarcastic and dark natured psychometric able to pick thoughts from people's minds and read the pasts of inanimate objects like a book; and Aoi, the most collected and rational of the three, who has the ability to teleport herself and the others at will. So what to do with these potential psychic monsters in the making? Enter B.A.B.E.L., the Base of Backing ESP Laboratory, where hopefully ""The Children"" and others like them can become part of the answer to an increasing wave of psychic evolution. It's a win-win solution... Unless you're Koichi Minamoto, the overworked young man stuck with the unenviable task of field commanding a team of three pre-teen girls! (Source: Sentai Filmworks)";TV;51;Apr 6, 2008 to Mar 29, 2009;2008;TV Tokyo, Geneon Universal Entertainment, Shogakukan-Shueisha Productions, Half H.P Studio;Sentai Filmworks;SynergySP;Manga;24 min. per ep.;PG-13 - Teens 13 or older;21820;2555;39507;115;2501;12523;2208;2542
